interaction_id,user_id,product_id,event_type,device,timestamp,session_id
INT_001108,U0291,9,click,desktop_browser,2026-01-14 21:30:48,SESS_28103
INT_007074,U0109,8,view,desktop_browser,2026-01-14 21:34:23,SESS_66546
INT_001881,U0310,5,view,desktop_browser,2026-01-14 21:42:48,SESS_60238
INT_007204,U0231,5,click,desktop_browser,2026-01-14 21:43:41,SESS_50337
INT_005630,U0469,10,view,mobile_app,2026-01-14 21:44:52,SESS_18755
INT_009120,U0346,20,click,desktop_browser,2026-01-14 21:45:43,SESS_45553
INT_007782,U0135,4,view,desktop_browser,2026-01-14 21:46:09,SESS_15229
INT_006289,U0021,13,view,mobile_app,2026-01-14 21:51:13,SESS_32225
INT_008059,U0345,7,purchase,desktop_browser,2026-01-14 21:55:33,SESS_61231
INT_008239,U0053,10,view,desktop_browser,2026-01-14 21:56:04,SESS_84068
INT_005217,U0309,19,view,desktop_browser,2026-01-14 21:56:21,SESS_45407
INT_001757,U0267,18,view,desktop_browser,2026-01-14 22:04:21,SESS_27254
INT_007228,U0216,4,click,desktop_browser,2026-01-14 22:06:14,SESS_26215
INT_009204,U0061,19,add_to_cart,mobile_app,2026-01-14 22:09:12,SESS_77205
INT_005825,U0235,13,view,mobile_app,2026-01-14 22:13:04,SESS_15319
INT_005881,U0217,20,view,mobile_app,2026-01-14 22:17:09,SESS_38642
INT_003523,U0384,6,view,mobile_app,2026-01-14 22:19:37,SESS_96571
INT_009206,U0185,19,view,desktop_browser,2026-01-14 22:20:06,SESS_63517
INT_002254,U0165,17,view,mobile_app,2026-01-14 22:27:19,SESS_86915
INT_005694,U0323,15,click,mobile_app,2026-01-14 22:28:06,SESS_98126
INT_007131,U0093,4,view,desktop_browser,2026-01-14 22:32:49,SESS_52290
INT_009213,U0085,17,view,mobile_app,2026-01-14 22:38:10,SESS_35762
INT_004932,U0497,19,view,mobile_app,2026-01-14 22:47:10,SESS_83232
INT_008258,U0074,6,view,desktop_browser,2026-01-14 23:02:51,SESS_80057
INT_001270,U0417,15,click,mobile_app,2026-01-14 23:02:57,SESS_10897
INT_000131,U0155,11,view,mobile_app,2026-01-14 23:14:42,SESS_56628
INT_004056,U0262,20,view,mobile_app,2026-01-14 23:17:19,SESS_93602
INT_001628,U0466,19,view,desktop_browser,2026-01-14 23:17:45,SESS_13134
INT_001688,U0496,10,view,desktop_browser,2026-01-14 23:25:36,SESS_83724
INT_004330,U0338,8,purchase,desktop_browser,2026-01-14 23:39:17,SESS_67007
INT_001599,U0239,17,add_to_cart,mobile_app,2026-01-14 23:40:00,SESS_62311
INT_005553,U0076,20,view,mobile_app,2026-01-14 23:40:38,SESS_95182
INT_007862,U0410,13,view,desktop_browser,2026-01-14 23:42:34,SESS_91456
INT_000370,U0021,15,purchase,desktop_browser,2026-01-14 23:45:40,SESS_24080
INT_008074,U0430,8,view,mobile_app,2026-01-14 23:46:43,SESS_61432
INT_004324,U0062,2,view,mobile_app,2026-01-14 23:59:36,SESS_73644
INT_000920,U0101,1,view,desktop_browser,2026-01-15 00:07:53,SESS_95592
INT_003383,U0322,7,click,desktop_browser,2026-01-15 00:09:11,SESS_89129
INT_004199,U0465,15,view,mobile_app,2026-01-15 00:11:33,SESS_65548
INT_001087,U0139,13,click,desktop_browser,2026-01-15 00:11:38,SESS_29236
INT_004131,U0009,17,click,desktop_browser,2026-01-15 00:11:47,SESS_27999
INT_006512,U0162,5,add_to_cart,mobile_app,2026-01-15 00:12:39,SESS_71311
INT_002318,U0199,20,click,mobile_app,2026-01-15 00:19:25,SESS_18518
INT_004712,U0487,2,click,mobile_app,2026-01-15 00:24:21,SESS_84803
INT_005652,U0206,10,click,mobile_app,2026-01-15 00:25:00,SESS_30512
INT_003332,U0333,11,view,mobile_app,2026-01-15 00:28:20,SESS_30460
INT_004521,U0344,19,view,desktop_browser,2026-01-15 00:31:22,SESS_25997
INT_001721,U0142,5,view,desktop_browser,2026-01-15 00:32:45,SESS_59998
INT_004264,U0026,3,click,mobile_app,2026-01-15 00:33:08,SESS_57720
INT_005942,U0329,10,purchase,mobile_app,2026-01-15 00:34:31,SESS_60613
INT_001898,U0261,5,view,desktop_browser,2026-01-15 00:42:28,SESS_86328
INT_003684,U0050,10,view,mobile_app,2026-01-15 00:43:43,SESS_68479
INT_007066,U0357,9,click,mobile_app,2026-01-15 01:01:50,SESS_73243
INT_005969,U0429,17,click,mobile_app,2026-01-15 01:03:49,SESS_45986
INT_007452,U0349,18,view,desktop_browser,2026-01-15 01:05:13,SESS_38143
INT_005770,U0274,5,view,desktop_browser,2026-01-15 01:06:46,SESS_91205
INT_009789,U0148,9,click,mobile_app,2026-01-15 01:21:42,SESS_16146
INT_002986,U0221,7,click,mobile_app,2026-01-15 01:21:45,SESS_39777
INT_000536,U0122,14,view,mobile_app,2026-01-15 01:24:42,SESS_71622
INT_007931,U0213,1,view,desktop_browser,2026-01-15 01:25:46,SESS_26262
INT_003048,U0347,12,view,desktop_browser,2026-01-15 01:33:17,SESS_45823
INT_003424,U0451,8,click,mobile_app,2026-01-15 01:33:27,SESS_33397
INT_009929,U0146,11,view,desktop_browser,2026-01-15 01:35:32,SESS_96598
INT_005712,U0447,7,view,desktop_browser,2026-01-15 01:37:57,SESS_77634
INT_006748,U0410,5,click,desktop_browser,2026-01-15 01:43:05,SESS_95609
INT_007922,U0350,2,view,mobile_app,2026-01-15 01:48:40,SESS_19258
INT_001400,U0185,16,click,mobile_app,2026-01-15 02:07:19,SESS_59818
INT_005697,U0275,1,click,mobile_app,2026-01-15 02:13:36,SESS_98800
INT_006656,U0387,10,view,mobile_app,2026-01-15 02:14:29,SESS_52032
INT_008456,U0058,10,view,mobile_app,2026-01-15 02:16:35,SESS_10417
INT_006171,U0179,17,click,desktop_browser,2026-01-15 02:16:40,SESS_24217
INT_007870,U0067,2,click,desktop_browser,2026-01-15 02:24:29,SESS_41154
INT_003006,U0034,15,click,mobile_app,2026-01-15 02:26:26,SESS_48497
INT_006698,U0251,4,view,mobile_app,2026-01-15 02:27:06,SESS_52799
INT_007765,U0469,5,view,desktop_browser,2026-01-15 02:35:20,SESS_38143
INT_001059,U0328,9,view,desktop_browser,2026-01-15 02:38:21,SESS_87294
INT_004127,U0438,4,view,mobile_app,2026-01-15 02:57:55,SESS_54286
INT_002729,U0192,1,view,mobile_app,2026-01-15 02:59:48,SESS_94833
INT_008539,U0424,19,view,desktop_browser,2026-01-15 03:00:03,SESS_72338
INT_002777,U0109,9,click,desktop_browser,2026-01-15 03:01:20,SESS_51930
INT_001222,U0194,18,view,mobile_app,2026-01-15 03:01:41,SESS_83222
INT_003975,U0178,3,view,mobile_app,2026-01-15 03:05:56,SESS_75596
INT_009800,U0286,14,view,desktop_browser,2026-01-15 03:08:44,SESS_82272
INT_002987,U0415,10,view,mobile_app,2026-01-15 03:16:08,SESS_70515
INT_006133,U0068,7,view,desktop_browser,2026-01-15 03:19:57,SESS_45661
INT_004035,U0332,10,view,desktop_browser,2026-01-15 03:20:31,SESS_81332
INT_008197,U0045,1,view,mobile_app,2026-01-15 03:22:39,SESS_44777
INT_002755,U0410,1,click,desktop_browser,2026-01-15 03:23:50,SESS_23919
INT_007788,U0150,13,view,desktop_browser,2026-01-15 03:25:36,SESS_81325
INT_002648,U0169,5,click,desktop_browser,2026-01-15 03:29:08,SESS_80479
INT_008442,U0089,7,view,mobile_app,2026-01-15 03:36:28,SESS_27050
INT_005762,U0384,9,view,mobile_app,2026-01-15 03:37:34,SESS_11985
INT_002273,U0094,11,click,desktop_browser,2026-01-15 03:39:30,SESS_35906
INT_004530,U0080,3,view,desktop_browser,2026-01-15 03:46:44,SESS_16836
INT_005538,U0455,9,click,mobile_app,2026-01-15 03:47:28,SESS_91860
INT_008372,U0490,5,view,mobile_app,2026-01-15 03:54:19,SESS_44130
INT_002640,U0291,20,view,mobile_app,2026-01-15 03:59:34,SESS_75924
INT_009848,U0103,10,view,mobile_app,2026-01-15 04:03:02,SESS_87745
INT_003411,U0494,16,view,desktop_browser,2026-01-15 04:04:12,SESS_18512
INT_002718,U0471,9,add_to_cart,mobile_app,2026-01-15 04:04:50,SESS_87982
INT_005685,U0046,15,view,desktop_browser,2026-01-15 04:08:56,SESS_23997
INT_005927,U0463,9,purchase,mobile_app,2026-01-15 04:09:49,SESS_87098
INT_000686,U0248,4,click,desktop_browser,2026-01-15 04:25:59,SESS_88352
INT_005360,U0050,18,add_to_cart,mobile_app,2026-01-15 04:30:55,SESS_88246
INT_009627,U0404,12,view,mobile_app,2026-01-15 04:32:02,SESS_72252
INT_001956,U0380,6,view,mobile_app,2026-01-15 04:39:13,SESS_34132
INT_005707,U0307,11,view,mobile_app,2026-01-15 04:42:58,SESS_59909
INT_000318,U0010,3,click,desktop_browser,2026-01-15 04:43:28,SESS_46831
INT_000159,U0201,16,view,desktop_browser,2026-01-15 04:44:44,SESS_71017
INT_008414,U0201,12,add_to_cart,mobile_app,2026-01-15 04:46:25,SESS_60692
INT_009729,U0234,16,view,desktop_browser,2026-01-15 04:46:59,SESS_68150
INT_004350,U0218,4,view,desktop_browser,2026-01-15 04:50:07,SESS_42379
INT_005509,U0082,6,view,desktop_browser,2026-01-15 05:05:25,SESS_54209
INT_001925,U0072,3,view,mobile_app,2026-01-15 05:07:04,SESS_43331
INT_001136,U0217,18,view,desktop_browser,2026-01-15 05:07:06,SESS_90365
INT_001081,U0143,11,add_to_cart,desktop_browser,2026-01-15 05:17:52,SESS_19788
INT_009462,U0421,4,click,mobile_app,2026-01-15 05:18:05,SESS_71606
INT_001228,U0489,18,view,mobile_app,2026-01-15 05:21:58,SESS_65488
INT_002870,U0307,17,view,desktop_browser,2026-01-15 05:22:10,SESS_15574
INT_001427,U0069,12,view,desktop_browser,2026-01-15 05:24:56,SESS_99345
INT_000802,U0150,10,click,mobile_app,2026-01-15 05:34:57,SESS_13968
INT_007099,U0038,8,view,mobile_app,2026-01-15 05:36:57,SESS_20012
INT_009654,U0454,1,click,mobile_app,2026-01-15 05:42:59,SESS_29283
INT_001711,U0088,20,view,desktop_browser,2026-01-15 05:44:09,SESS_68111
INT_003328,U0022,11,add_to_cart,desktop_browser,2026-01-15 05:52:48,SESS_24839
INT_008317,U0361,11,view,mobile_app,2026-01-15 05:53:13,SESS_32448
INT_003639,U0226,3,add_to_cart,desktop_browser,2026-01-15 05:53:48,SESS_14124
INT_003358,U0204,10,click,desktop_browser,2026-01-15 05:54:08,SESS_15684
INT_006087,U0176,5,view,desktop_browser,2026-01-15 05:55:54,SESS_51018
INT_009225,U0376,2,view,mobile_app,2026-01-15 06:02:22,SESS_50321
INT_004461,U0431,16,click,mobile_app,2026-01-15 06:03:57,SESS_56443
INT_009952,U0244,20,view,desktop_browser,2026-01-15 06:07:04,SESS_93298
INT_001455,U0160,20,view,mobile_app,2026-01-15 06:13:36,SESS_64201
INT_005408,U0298,11,click,mobile_app,2026-01-15 06:14:12,SESS_54890
INT_009318,U0203,17,view,desktop_browser,2026-01-15 06:15:22,SESS_23387
INT_007359,U0259,20,view,mobile_app,2026-01-15 06:15:26,SESS_42173
INT_009298,U0179,16,view,desktop_browser,2026-01-15 06:15:59,SESS_42211
INT_000671,U0060,3,view,desktop_browser,2026-01-15 06:19:06,SESS_97089
INT_001078,U0257,13,click,mobile_app,2026-01-15 06:30:35,SESS_76562
INT_008672,U0186,14,click,mobile_app,2026-01-15 06:31:50,SESS_67161
INT_007345,U0209,13,add_to_cart,desktop_browser,2026-01-15 06:40:59,SESS_68175
INT_007355,U0353,11,add_to_cart,mobile_app,2026-01-15 06:48:37,SESS_49105
INT_000928,U0246,12,view,desktop_browser,2026-01-15 06:48:42,SESS_35872
INT_001243,U0082,16,click,mobile_app,2026-01-15 06:51:47,SESS_58260
INT_001261,U0468,14,view,mobile_app,2026-01-15 07:01:18,SESS_26302
INT_001380,U0189,5,view,desktop_browser,2026-01-15 07:02:08,SESS_29721
INT_007891,U0090,15,view,desktop_browser,2026-01-15 07:04:35,SESS_45581
INT_001566,U0015,5,view,mobile_app,2026-01-15 07:09:04,SESS_38876
INT_005860,U0034,13,view,mobile_app,2026-01-15 07:11:11,SESS_25830
INT_003871,U0161,1,view,mobile_app,2026-01-15 07:13:34,SESS_45465
INT_004004,U0314,15,view,mobile_app,2026-01-15 07:34:57,SESS_51633
INT_002691,U0072,6,click,mobile_app,2026-01-15 07:44:06,SESS_52492
INT_005331,U0393,5,view,desktop_browser,2026-01-15 07:49:15,SESS_68836
INT_007653,U0358,6,view,mobile_app,2026-01-15 07:57:20,SESS_76855
INT_009628,U0280,3,view,desktop_browser,2026-01-15 08:13:13,SESS_37318
INT_009453,U0278,5,view,mobile_app,2026-01-15 08:15:31,SESS_95917
INT_003665,U0328,8,add_to_cart,desktop_browser,2026-01-15 08:15:50,SESS_97092
INT_006801,U0162,13,view,mobile_app,2026-01-15 08:18:18,SESS_98400
INT_005441,U0205,10,view,desktop_browser,2026-01-15 08:21:25,SESS_96845
INT_008120,U0264,12,view,mobile_app,2026-01-15 08:22:36,SESS_53855
INT_000545,U0475,14,add_to_cart,desktop_browser,2026-01-15 08:24:52,SESS_55306
INT_007514,U0169,10,view,desktop_browser,2026-01-15 08:25:54,SESS_35476
INT_009696,U0496,10,view,desktop_browser,2026-01-15 08:26:43,SESS_76802
INT_002109,U0318,13,purchase,mobile_app,2026-01-15 08:33:59,SESS_23003
INT_008479,U0492,19,view,desktop_browser,2026-01-15 08:41:08,SESS_11558
INT_008574,U0241,8,view,desktop_browser,2026-01-15 08:42:37,SESS_89888
INT_003718,U0222,7,view,mobile_app,2026-01-15 08:42:57,SESS_23941
INT_002686,U0005,18,view,mobile_app,2026-01-15 08:50:11,SESS_24118
INT_009757,U0012,16,view,desktop_browser,2026-01-15 08:55:42,SESS_28834
INT_006854,U0289,2,view,mobile_app,2026-01-15 09:02:42,SESS_30037
INT_008578,U0306,11,click,mobile_app,2026-01-15 09:07:19,SESS_94517
INT_007894,U0467,10,view,desktop_browser,2026-01-15 09:08:38,SESS_23370
INT_005018,U0479,12,view,desktop_browser,2026-01-15 09:12:32,SESS_41188
INT_005581,U0346,11,view,mobile_app,2026-01-15 09:14:17,SESS_88393
INT_002710,U0045,6,view,mobile_app,2026-01-15 09:14:30,SESS_35796
INT_007299,U0160,3,click,desktop_browser,2026-01-15 09:18:39,SESS_16160
INT_006390,U0489,4,view,desktop_browser,2026-01-15 09:19:44,SESS_96159
INT_008511,U0244,9,view,mobile_app,2026-01-15 09:23:57,SESS_98113
INT_009957,U0027,17,view,mobile_app,2026-01-15 09:24:36,SESS_74406
INT_001726,U0239,15,view,desktop_browser,2026-01-15 09:30:29,SESS_61826
INT_009111,U0440,14,click,mobile_app,2026-01-15 09:34:41,SESS_81630
INT_001540,U0378,10,view,mobile_app,2026-01-15 09:39:45,SESS_75467
INT_008054,U0131,8,view,desktop_browser,2026-01-15 09:41:00,SESS_88987
INT_005273,U0038,6,add_to_cart,mobile_app,2026-01-15 09:44:29,SESS_71810
INT_001353,U0343,5,view,desktop_browser,2026-01-15 09:46:24,SESS_38430
INT_008598,U0391,11,view,desktop_browser,2026-01-15 09:49:27,SESS_36392
INT_006045,U0149,18,purchase,desktop_browser,2026-01-15 09:51:31,SESS_19224
INT_007258,U0156,2,view,mobile_app,2026-01-15 09:56:22,SESS_58321
INT_001622,U0455,18,click,mobile_app,2026-01-15 09:57:57,SESS_17004
INT_004292,U0320,13,click,desktop_browser,2026-01-15 10:07:14,SESS_95057
INT_003326,U0066,10,add_to_cart,desktop_browser,2026-01-15 10:13:42,SESS_36405
INT_001241,U0283,17,click,mobile_app,2026-01-15 10:14:00,SESS_27273
INT_005199,U0152,13,view,desktop_browser,2026-01-15 10:19:40,SESS_87089
INT_005713,U0086,13,click,mobile_app,2026-01-15 10:31:20,SESS_81139
INT_008129,U0147,11,view,mobile_app,2026-01-15 10:38:16,SESS_58830
INT_001572,U0491,8,view,mobile_app,2026-01-15 10:42:29,SESS_93711
INT_006979,U0071,1,purchase,desktop_browser,2026-01-15 10:43:32,SESS_42542
INT_007544,U0136,12,view,desktop_browser,2026-01-15 10:55:38,SESS_54699
INT_008204,U0488,5,click,mobile_app,2026-01-15 10:58:21,SESS_88692
INT_006751,U0171,4,view,desktop_browser,2026-01-15 11:01:45,SESS_55914
INT_003637,U0483,19,view,mobile_app,2026-01-15 11:05:26,SESS_92654
INT_002555,U0054,10,click,desktop_browser,2026-01-15 11:09:06,SESS_59360
INT_005965,U0191,1,add_to_cart,mobile_app,2026-01-15 11:12:43,SESS_43956
INT_003869,U0304,3,view,desktop_browser,2026-01-15 11:13:09,SESS_87648
INT_001837,U0275,3,view,desktop_browser,2026-01-15 11:15:56,SESS_45098
INT_003239,U0150,5,view,desktop_browser,2026-01-15 11:22:31,SESS_16313
INT_006109,U0016,12,view,mobile_app,2026-01-15 11:35:38,SESS_35244
INT_003709,U0116,10,view,desktop_browser,2026-01-15 11:42:48,SESS_91830
INT_008444,U0080,7,view,desktop_browser,2026-01-15 11:47:27,SESS_31287
INT_007246,U0115,8,add_to_cart,mobile_app,2026-01-15 11:48:36,SESS_10769
INT_006881,U0416,10,click,desktop_browser,2026-01-15 11:54:09,SESS_77574
INT_003959,U0367,4,view,mobile_app,2026-01-15 12:00:02,SESS_84399
INT_009766,U0026,12,view,mobile_app,2026-01-15 12:04:13,SESS_89148
INT_003046,U0262,16,view,mobile_app,2026-01-15 12:04:21,SESS_27554
INT_001321,U0385,10,view,mobile_app,2026-01-15 12:17:48,SESS_60463
INT_008224,U0392,17,view,mobile_app,2026-01-15 12:39:48,SESS_64535
INT_004396,U0450,8,view,mobile_app,2026-01-15 12:39:51,SESS_18310
INT_004453,U0362,1,view,mobile_app,2026-01-15 12:47:25,SESS_63313
INT_000616,U0381,12,view,desktop_browser,2026-01-15 12:48:37,SESS_52742
INT_006093,U0215,16,purchase,desktop_browser,2026-01-15 12:59:43,SESS_13450
INT_004906,U0034,14,click,desktop_browser,2026-01-15 13:04:58,SESS_18730
INT_003494,U0134,10,add_to_cart,mobile_app,2026-01-15 13:05:58,SESS_54375
INT_003322,U0161,8,view,desktop_browser,2026-01-15 13:06:00,SESS_78260
INT_000462,U0283,4,click,desktop_browser,2026-01-15 13:08:40,SESS_55176
INT_008139,U0153,3,view,mobile_app,2026-01-15 13:16:50,SESS_85517
INT_002929,U0327,1,purchase,mobile_app,2026-01-15 13:24:21,SESS_51429
INT_002249,U0082,6,view,desktop_browser,2026-01-15 13:25:43,SESS_99124
INT_003045,U0409,4,click,mobile_app,2026-01-15 13:30:16,SESS_11780
INT_004773,U0067,5,view,mobile_app,2026-01-15 13:38:35,SESS_32658
INT_000817,U0384,16,add_to_cart,mobile_app,2026-01-15 13:41:42,SESS_99201
INT_001706,U0448,4,view,desktop_browser,2026-01-15 13:43:59,SESS_91960
INT_004992,U0415,12,view,mobile_app,2026-01-15 13:47:32,SESS_10216
INT_001543,U0407,12,view,desktop_browser,2026-01-15 13:51:40,SESS_33712
INT_000636,U0058,10,add_to_cart,mobile_app,2026-01-15 13:56:35,SESS_20877
INT_009351,U0259,17,view,mobile_app,2026-01-15 13:59:51,SESS_79247
INT_001394,U0111,15,view,mobile_app,2026-01-15 14:00:05,SESS_84775
INT_004941,U0012,17,view,desktop_browser,2026-01-15 14:00:47,SESS_98215
INT_001089,U0051,2,view,mobile_app,2026-01-15 14:01:28,SESS_65884
INT_005210,U0233,19,view,mobile_app,2026-01-15 14:06:30,SESS_41469
INT_006135,U0256,1,click,desktop_browser,2026-01-15 14:14:32,SESS_10050
INT_001509,U0264,20,view,desktop_browser,2026-01-15 14:21:48,SESS_45982
INT_007807,U0143,8,view,mobile_app,2026-01-15 14:31:14,SESS_95477
INT_008844,U0147,5,view,mobile_app,2026-01-15 14:33:41,SESS_97837
INT_005402,U0229,14,view,desktop_browser,2026-01-15 14:37:53,SESS_41222
INT_009282,U0292,13,view,desktop_browser,2026-01-15 14:38:41,SESS_97964
INT_006810,U0039,18,view,desktop_browser,2026-01-15 14:40:04,SESS_25488
INT_007951,U0456,6,view,mobile_app,2026-01-15 14:40:41,SESS_56930
INT_000480,U0312,8,click,desktop_browser,2026-01-15 14:46:56,SESS_25783
INT_003907,U0114,7,view,desktop_browser,2026-01-15 14:53:13,SESS_22175
INT_003490,U0080,7,view,desktop_browser,2026-01-15 14:53:20,SESS_29078
INT_005425,U0299,13,view,desktop_browser,2026-01-15 14:57:18,SESS_81332
INT_003353,U0127,15,add_to_cart,desktop_browser,2026-01-15 14:59:23,SESS_46428
INT_000857,U0347,12,view,desktop_browser,2026-01-15 15:03:24,SESS_99363
INT_006919,U0160,13,view,mobile_app,2026-01-15 15:04:45,SESS_59157
INT_005794,U0460,13,view,desktop_browser,2026-01-15 15:06:17,SESS_26277
INT_008853,U0153,6,purchase,desktop_browser,2026-01-15 15:06:27,SESS_88999
INT_001895,U0036,20,view,desktop_browser,2026-01-15 15:28:32,SESS_33074
INT_003540,U0091,8,click,desktop_browser,2026-01-15 15:34:27,SESS_95041
INT_006101,U0254,8,view,mobile_app,2026-01-15 15:47:24,SESS_16094
INT_008434,U0445,15,add_to_cart,mobile_app,2026-01-15 15:49:37,SESS_60479
INT_004724,U0454,16,view,mobile_app,2026-01-15 15:50:39,SESS_45656
INT_000114,U0209,9,click,desktop_browser,2026-01-15 15:57:33,SESS_42814
INT_003872,U0464,12,view,desktop_browser,2026-01-15 15:57:33,SESS_56020
INT_001978,U0050,3,view,mobile_app,2026-01-15 16:01:38,SESS_26495
INT_003644,U0373,1,view,desktop_browser,2026-01-15 16:04:45,SESS_98239
INT_007723,U0254,3,click,desktop_browser,2026-01-15 16:05:27,SESS_83156
INT_005323,U0302,5,view,desktop_browser,2026-01-15 16:10:15,SESS_76301
INT_009663,U0013,11,view,desktop_browser,2026-01-15 16:14:07,SESS_55329
INT_007084,U0339,16,view,mobile_app,2026-01-15 16:18:31,SESS_61765
INT_009983,U0062,19,view,mobile_app,2026-01-15 16:30:41,SESS_70855
INT_002881,U0240,10,click,mobile_app,2026-01-15 16:32:48,SESS_66978
INT_003378,U0308,11,view,mobile_app,2026-01-15 16:36:34,SESS_53687
INT_008260,U0216,20,view,desktop_browser,2026-01-15 16:38:52,SESS_98223
INT_007781,U0267,13,view,desktop_browser,2026-01-15 16:40:36,SESS_44698
INT_009234,U0135,12,view,mobile_app,2026-01-15 16:40:59,SESS_96743
INT_005034,U0379,2,view,desktop_browser,2026-01-15 16:45:39,SESS_48576
INT_008848,U0295,7,view,mobile_app,2026-01-15 16:46:28,SESS_75929
INT_004519,U0116,8,click,desktop_browser,2026-01-15 16:52:27,SESS_79574
INT_008547,U0208,19,view,desktop_browser,2026-01-15 17:08:06,SESS_18339
INT_008664,U0168,15,view,desktop_browser,2026-01-15 17:08:55,SESS_48320
INT_007016,U0342,12,click,mobile_app,2026-01-15 17:10:22,SESS_44544
INT_007793,U0048,3,click,mobile_app,2026-01-15 17:14:09,SESS_87595
INT_001257,U0285,7,add_to_cart,mobile_app,2026-01-15 17:20:10,SESS_83939
INT_008893,U0173,1,click,mobile_app,2026-01-15 17:26:01,SESS_27505
INT_009050,U0191,13,click,desktop_browser,2026-01-15 17:28:49,SESS_47434
INT_001252,U0283,13,click,mobile_app,2026-01-15 17:30:36,SESS_48758
INT_004928,U0133,18,view,desktop_browser,2026-01-15 17:33:06,SESS_86592
INT_001996,U0135,14,click,desktop_browser,2026-01-15 17:36:27,SESS_34852
INT_008179,U0246,9,click,desktop_browser,2026-01-15 17:41:35,SESS_75346
INT_000754,U0292,1,view,desktop_browser,2026-01-15 17:50:46,SESS_28807
INT_002364,U0446,10,view,mobile_app,2026-01-15 17:51:18,SESS_46542
INT_005750,U0366,5,view,mobile_app,2026-01-15 17:51:52,SESS_25713
INT_001636,U0317,16,view,desktop_browser,2026-01-15 17:54:41,SESS_30646
INT_006134,U0302,17,view,mobile_app,2026-01-15 17:56:02,SESS_14584
INT_003242,U0067,16,view,mobile_app,2026-01-15 17:57:55,SESS_76466
INT_005071,U0048,7,view,desktop_browser,2026-01-15 18:00:00,SESS_15131
INT_006384,U0105,16,view,mobile_app,2026-01-15 18:01:52,SESS_49429
INT_009142,U0294,18,view,mobile_app,2026-01-15 18:04:52,SESS_30313
INT_008593,U0459,5,purchase,desktop_browser,2026-01-15 18:10:29,SESS_37299
INT_007279,U0270,1,purchase,desktop_browser,2026-01-15 18:12:46,SESS_98279
INT_003583,U0060,4,view,mobile_app,2026-01-15 18:16:48,SESS_76127
INT_001906,U0252,16,purchase,mobile_app,2026-01-15 18:20:11,SESS_41170
INT_006880,U0310,4,view,desktop_browser,2026-01-15 18:25:51,SESS_69864
